OBJECTID_1,FID_neighbourhoods_polygon,neighbourh,text,created,Description,longitude,latitude,hashtag,statusSour
589,5,Centrum-West,Transport today to pickup the 1:1000 Zuidas maquette in Amsterdam from the “ We Make The City” exhibition. What won… https://t.co/7UQq5JZt53,2019-06-24,non-tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
590,5,Centrum-West,#amsterdam #amsterdamcity #amsterdamcanals #boat #tourism #amsterdamcanaltour #water #photo #photography… https://t.co/5wlMqcALjd,2019-06-25,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
704,5,Centrum-West,"Meet Dominic, he's riding on our #visa expertise to have a crack this #summer in the cozy city of #amsterdam. We se… https://t.co/VzpbEPBR96",2019-06-19,tourist,4.89749908,52.37777365,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
706,17,Bos en Lommer,"<U+0001F534> #AMSTERDAM Opschaling <U+0001F692> P 1 Telefonisch contact AC s.v.p. - BAD-02 Brand Woning (Middel Brand) , Gerard Callenbur… https://t.co/lKmF06HmFL",2019-06-23,non-tourist,4.85946,52.37796,amsterdam,"<a href=""http://112alarm.net/"" rel=""nofollow"">112alarm Opschaling</a>"
707,17,Bos en Lommer,"<U+0001F534> #AMSTERDAM Opschaling <U+0001F692> P 1 BAD-02 Brand Woning (Slachtoffers: ) (Middel Brand) , Gerard Callenburgstraat Amsterd… https://t.co/OsSQD3P5Aq",2019-06-23,non-tourist,4.85946,52.37796,amsterdam,"<a href=""http://112alarm.net/"" rel=""nofollow"">112alarm Opschaling</a>"
708,17,Bos en Lommer,"<U+0001F534> #AMSTERDAM Opschaling <U+0001F692> P 1 BAD-02 Brand Woning (Slachtoffers: ) (Middel Brand) , Gerard Callenburgstraat Amsterd… https://t.co/eT6RFWfvD5",2019-06-23,non-tourist,4.85946,52.37796,amsterdam,"<a href=""http://112alarm.net/"" rel=""nofollow"">112alarm Opschaling</a>"
709,5,Centrum-West,Achtung! champions diversity &amp; inclusion within our workforce for all employees. We live and work in a diverse coun… https://t.co/CT5PJy3Yko,2019-06-21,non-tourist,4.8961946,52.3785591,amsterdam,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>"
710,5,Centrum-West,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Stationsplein Amsterdam
 https://t.co/Al2GaXNzwu",2019-06-22,non-tourist,4.898496,52.378984,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
711,17,Bos en Lommer,#Lifeliner1 A1 (Inzet Ambu: aed) 13991 Rit 70737 #AMSTERDAM Akbarstraat 1061EC,2019-06-16,non-tourist,4.841482,52.37908,amsterdam,"<a href=""http://www.waarisdebrand.nl"" rel=""nofollow"">widb-twit</a>"
712,5,Centrum-West,#welcome in #amsterdam guys @ Café Winkel 43 https://t.co/djKuK9aOl5,2019-06-20,tourist,4.88622,52.37909,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
713,5,Centrum-West,"Giving <U+0001F4AF>%...and yes, I'm more than enough. <U+0001F64C><U+0001F3FE><U+0001F609>

#Repost freshmotion_films
• • • • • •
About last night. Norman Vlad… https://t.co/OaQsXYbLG9",2019-06-18,tourist,4.89707677,52.37948991,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
714,5,Centrum-West,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Prinsengracht Amsterdam
 https://t.co/pGMuUWdaNr",2019-06-20,non-tourist,4.887965,52.38031,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
716,11,Westerpark,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 3 Verkeersstremming Nassaukade Amsterdam
 https://t.co/6KEmvFbADy",2019-06-24,non-tourist,4.878735,52.38036,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
717,5,Centrum-West,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Haarlemmerstraat Amsterdam
 https://t.co/w2udx4WEhf",2019-06-20,non-tourist,4.890246,52.380962,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
718,5,Centrum-West,Night in Amsterdam #amsterdam #goodnight #holland #netherland #positivevibes @ Amsterdam Cruise Port https://t.co/biieZc1u5x,2019-06-17,tourist,4.8955998,52.3815918,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
720,5,Centrum-West,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Persoon te water Korte Prinsengracht Amsterdam
 https://t.co/hDOFJTqHR9",2019-06-15,non-tourist,4.88976,52.381675,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
721,18,Geuzenveld - Slotermeer,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Burgemeester De Vlugtlaan Amsterdam
 https://t.co/1cBxnhc276",2019-06-20,non-tourist,4.818402,52.381678,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
722,18,Geuzenveld - Slotermeer,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Burgemeester De Vlugtlaan Amsterdam
 https://t.co/M9vtkqkbrs",2019-06-20,non-tourist,4.818402,52.381678,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
723,17,Bos en Lommer,"The mandatory bridge pic in Amsterdam <U+0001F1F3><U+0001F1F1>
#amsterdam #bridge #ninebridge #weekend #getaway #holidayfun #travel #trip… https://t.co/gIWO2utRvr",2019-06-16,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
724,17,Bos en Lommer,"Necesito un vuelo ya <U+2708><U+FE0F>
.
.
.
#volar #fly #palmundo #viajesderosi #molinos #travelers #amsterdam #melena #verde… https://t.co/CPL8Wrr5Ue",2019-06-18,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
725,17,Bos en Lommer,Recently I'm taking tons of photo but not publishing much... So much content that Im wondering if I should print a… https://t.co/A9F5h8ulng,2019-06-18,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
726,17,Bos en Lommer,"Because I Am Happy <U+0001F601>

#shooting by #fashion #photographer, @Marcelo_DBI  in #amsterdam

#smile #fashionmen… https://t.co/IOKwiiYkac",2019-06-18,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
727,17,Bos en Lommer,"I AMsterdam

#mattiapoliphotographer #amsterdam<U+0001F1F3><U+0001F1F1> #holland<U+0001F1F3><U+0001F1F1> #sempreinviaggio<U+2708> #streetphotogrqphy #canon<U+0001F4F7>… https://t.co/nZ5HPGt1OL",2019-06-18,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
728,17,Bos en Lommer,"Flying visit to fabulous, vibrant Amsterdam #bicycles #amsterdam #dutch #netherlands @ Amsterdam Netherland https://t.co/1YcrI9tG0P",2019-06-18,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
729,17,Bos en Lommer,Enjoy the little things <U+0001F44C>#amsterdam @ Amsterdam Netherland https://t.co/i6UgUja2BO,2019-06-19,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
730,17,Bos en Lommer,"Amsterdam <U+0001F9E1><U+0001F33E>
•
•
•
#girlsabroad #traveltagged #amsterdam #travelcommunity #travelmore #darlingescapes #girltraveler… https://t.co/tzqBwQfrCD",2019-06-20,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
731,17,Bos en Lommer,"Day 2 of amsterdam - Throwback to Demie’s birthday, it was such a nice day <U+2728> 
#friends #amsterdam #drinks #birthday… https://t.co/Ys8IDw36DM",2019-06-21,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
732,17,Bos en Lommer,High with uncle bob #high #spacecake #bobmarley #vibing #zoned #zoning #highlife #amsterdam #coffeshop #instagram… https://t.co/Ha7CVyndWw,2019-06-22,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
733,17,Bos en Lommer,Esta mañana <U+0001F3A7> schiphol y  #amsterdam y #utrecht!!! <U+0001F1EA><U+0001F1F8><U+0001F49A><U+0001F1F3><U+0001F1F1>  esta noche  Energy of Trance On Stage! <U+0001F525><U+0001F57A><U+0001F389> y Mañana muy t… https://t.co/o97r7ZZy1E,2019-06-22,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
734,17,Bos en Lommer,"Dank je wel Amsterdam! <U+0001F1F3><U+0001F1F1> 
Dank je wel https://t.co/5UoCEbsD3K.ams <U+0001F618>
.
#amsterdam #summerinthecity #friendstime… https://t.co/vd3qTkTdk6",2019-06-24,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
735,17,Bos en Lommer,"When you fall in love with a city, it is for forever and it is like forever... #amsterdam #city #beautiful #amazing… https://t.co/fZMqm9S2M3",2019-06-24,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
736,17,Bos en Lommer,"Amsterdam fun times, only got photos from the first night at Supperclub...#amsterdam #supperclubamsterdam… https://t.co/wFERJBao7U",2019-06-24,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
737,17,Bos en Lommer,"Here, have a photo of me in a museum in Amsterdam BEFORE my hair became beautiful <U+0001F602><U+0001F62D>
.
Check Out my blog -&gt;… https://t.co/cC2f2NnMJM",2019-06-24,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
752,5,Centrum-West,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Persoon te water Lijnbaansgracht Amsterdam
 https://t.co/eltF5DMeg0",2019-06-24,non-tourist,4.882435,52.38262,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
753,5,Centrum-West,Summer in the city is biking in your swimsuit through the Haarlemmedijk from Haarlemmerplein fountains to swim in t… https://t.co/IacfZK6ZCT,2019-06-23,tourist,4.88753783,52.38268386,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
754,3,Oud-Noord,"f**k yeah ams!  our new office!
#amsterdam #netherland #travel #trip #toboggan #beautiful #YOLO #instagood #travel… https://t.co/RArzmoaqOw",2019-06-18,non-tourist,4.90241,52.3837,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
756,17,Bos en Lommer,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Bos en Lommerweg Amsterdam
 https://t.co/HYVfKPOh3W",2019-06-17,non-tourist,4.855422,52.3837327,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
760,3,Oud-Noord,#amsterdam #europe #holland en A'DAM Lookout https://t.co/ibOr8QLuIy,2019-06-15,tourist,4.90288,52.38421,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
761,3,Oud-Noord,<U+0001F440> <U+0001F51B> <U+274C><U+274C><U+274C>=<U+2764><U+FE0F> @AmsterdamNL #amsterdam #mokum #amsterdamcentraal #amsterdamcitylife #amsterdamworld #amstergram… https://t.co/I0AAZ7WXJH,2019-06-16,tourist,4.90288,52.38421,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
762,3,Oud-Noord,"Baby take me high up on a hillside, high up where the stallion meets the sun #tt30 #amsterdam @ A'DAM Lookout https://t.co/SNtdlRJFWT",2019-06-16,tourist,4.90288,52.38421,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
763,3,Oud-Noord,I AM STERDAM! #iamsterdam #amsterdam #netherlands em A'DAM Lookout https://t.co/NILmt2wnNk,2019-06-19,tourist,4.90288,52.38421,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
764,3,Oud-Noord,"En la cima de Amsterdam <U+2708>
#Amsterdam
#Adamlookout en A'DAM Lookout https://t.co/nj9uTVbcG1",2019-06-19,tourist,4.90288,52.38421,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
765,3,Oud-Noord,We are kings of this world. #partners #red #horse #amsterdam #lookong #awesome #view em A'DAM Lookout https://t.co/sTZcbjCAwE,2019-06-20,tourist,4.90288,52.38421,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
766,3,Oud-Noord,Lookout view. Swipe left <U+2B05><U+FE0F> #amsterdam #city #view em A'DAM Lookout https://t.co/0NFRE5AHGD,2019-06-20,tourist,4.90288,52.38421,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
767,3,Oud-Noord,"Hello, I’m ... ADAM!!!
.
.
.
#picoftheday #photooftheday #nofilter #amsterdam #adam #red #rooftop #adamlookout… https://t.co/lDCkc5uxQy",2019-06-22,tourist,4.90288,52.38421,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
768,3,Oud-Noord,Chilling on a fatboy_original #red #fatboy #puff #relax #time #lookout #amsterdam em A'DAM Lookout https://t.co/hzCuGqNGFc,2019-06-23,tourist,4.90288,52.38421,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
769,3,Oud-Noord,Livin’ the high life in Amsterdam with my new Dutch mate <U+270C><U+0001F3FC>#adamlookout #amsterdam #amsterspam @ A'DAM Lookout https://t.co/us2GFVT5dO,2019-06-23,tourist,4.90288,52.38421,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
776,17,Bos en Lommer,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Admiraal De Ruijterweg Amsterdam
 https://t.co/mxAVIihc4J",2019-06-17,non-tourist,4.846567,52.384557,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
777,3,Oud-Noord,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Zuiderzeeweg Amsterdam
 https://t.co/uyaZFLTXGa",2019-06-22,non-tourist,4.9524,52.38632,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
778,11,Westerpark,#Lifeliner1 A1 13901 Rit 73394 #AMSTERDAM Spaarndammerstraat 1013TJ,2019-06-22,non-tourist,4.881838,52.386702,amsterdam,"<a href=""http://www.waarisdebrand.nl"" rel=""nofollow"">widb-twit</a>"
779,5,Centrum-West,"Last day in Amsterdam and we got the best seats in the cutest garden cafe. 

#ladieswholunch #gardencafe… https://t.co/dYCQbMxYl2",2019-06-24,tourist,4.8926232,52.3873671,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
781,11,Westerpark,A B O U T  L A S T  N I G H T #oudehouthaven #amsterdam #weertje #wolk #rtlweer #silodam #pontsteiger @ De Oude Hou… https://t.co/WIfdnCEnth,2019-06-20,tourist,4.88990763,52.38996345,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
782,11,Westerpark,"A G A I N ,  A B O U T  L A S T  N I G H T #oudehouthaven #rtlweer #amsterdam #skyporn #21juni #zomer @ De Oude Hou… https://t.co/w1i9RJ5iGT",2019-06-22,tourist,4.88990763,52.38996345,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
783,11,Westerpark,Onderweg naar de Feria de Amsterdam <U+0001F483><U+0001F3FC><U+0001F483><U+0001F3FC><U+0001F483><U+0001F3FC> #feria #amsterdam #feriadeamsterdam #ole #relele #yahueleaferia @ Buurtb… https://t.co/bK1S3DET73,2019-06-15,tourist,4.86054615,52.39083197,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
784,3,Oud-Noord,Late lunch-salad &amp; a refreshing #heiniken00 @ a sundried 27°+ #Amsterdam @ Amsterdam-Noord https://t.co/sxtLqBt517,2019-06-17,tourist,4.91833,52.39111,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
785,3,Oud-Noord,Amsterspam <U+0001F481><U+0001F3FC><U+200D><U+2640><U+FE0F><U+0001F1F3><U+0001F1F1> #amsterdam #iamsterdam @ Amsterdam-Noord https://t.co/4IvufL28OX,2019-06-22,tourist,4.91833,52.39111,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
787,3,Oud-Noord,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Mosplein Amsterdam
 https://t.co/uen7FOefuO",2019-06-21,non-tourist,4.911925,52.391187,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
788,1,Noord-Oost,#Lifeliner1 A1 13991 Rit 73118 #AMSTERDAM Waalenburgsingel 1024ES,2019-06-21,non-tourist,4.963348,52.391442,amsterdam,"<a href=""http://www.waarisdebrand.nl"" rel=""nofollow"">widb-twit</a>"
789,3,Oud-Noord,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Kamperfoelieweg Amsterdam
 https://t.co/FMYMMxaMqN",2019-06-17,non-tourist,4.912662,52.392018,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
790,3,Oud-Noord,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Kamperfoelieweg Amsterdam
 https://t.co/vsNTFsD0Xm",2019-06-24,non-tourist,4.912662,52.392018,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
791,3,Oud-Noord,"<U+0001F534> #AMSTERDAM Opschaling <U+0001F692> P 1 BAD-05 Brand Kantoor (Middel Brand) (Dak) , Struisgrasstraat Amsterdam
 https://t.co/KBAsB5WUSe",2019-06-19,non-tourist,4.9079405,52.3950515,amsterdam,"<a href=""http://112alarm.net/"" rel=""nofollow"">112alarm Opschaling</a>"
792,3,Oud-Noord,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Bedrijf/Instelling Buiksloterdijk Amsterdam
 https://t.co/tIUwczR0e2",2019-06-16,non-tourist,4.92355,52.39531,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
793,1,Noord-Oost,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel IJdoornlaan Amsterdam
 https://t.co/vZcQUGiaB3",2019-06-16,non-tourist,4.952177,52.396778,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
794,1,Noord-Oost,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel IJdoornlaan Amsterdam
 https://t.co/0uNzhFAfpm",2019-06-23,non-tourist,4.952177,52.396778,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
795,3,Oud-Noord,#MackySips lemon beer mid-day because it’s the weekend! #MackyTheStroopwafel #Amsterdam #Beer @ pllek https://t.co/heEwrbSsoN,2019-06-15,tourist,4.89316841,52.39915694,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
796,3,Oud-Noord,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Klaprozenweg Amsterdam
 https://t.co/NtUly1s60O",2019-06-17,non-tourist,4.901189,52.40071,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
797,3,Oud-Noord,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Klaprozenweg Amsterdam
 https://t.co/7mB95CrsgH",2019-06-18,non-tourist,4.901189,52.40071,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
798,3,Oud-Noord,"It always seem impossible until it's done.

#amsterdam #redlight #bluelight #river #bridge #reflection… https://t.co/k3OfOiwqoc",2019-06-20,tourist,4.88981758,52.40077742,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
799,3,Oud-Noord,"Crushing euro lagers in the red light district. Life is good. #3G4D
• • •
#threeguysfourdrinks #beer #beerreview… https://t.co/yT5kU8yHH8",2019-06-22,tourist,4.88981758,52.40077742,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
803,3,Oud-Noord,Vanavond gaat het gebeuren! Er zijn nog kaarten aan boord verkrijgbaar! @robstenders #veronicaschip #amsterdam… https://t.co/BIgGeIBwD7,2019-06-22,non-tourist,4.89017,52.40142,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
804,1,Noord-Oost,#Lifeliner1 A1 13991 Rit 73992 #AMSTERDAM Buikslotermeerdijk 1027AC Golfbaan Waterland,2019-06-24,non-tourist,4.924615,52.402715,amsterdam,"<a href=""http://www.waarisdebrand.nl"" rel=""nofollow"">widb-twit</a>"
805,3,Oud-Noord,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel tt. Vasumweg Amsterdam
 https://t.co/TbcXMfvHKr",2019-06-20,non-tourist,4.887065,52.407245,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
806,2,Noord-West,where is there a fuckin infinity room in amsterdam?? #amsterdam #infinityroom CC @TGxd888 https://t.co/Ivo8HHn2OW,2019-06-18,tourist,4.9199535,52.4109471,amsterdam,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
